KÛd ADM;KÛd obce;N·zev obce;N·zev MOMC;N·zev MOP;KÛd Ë·sti obce;N·zev Ë·sti obce;N·zev ulice;Typ SO;»Ìslo domovnÌ;»Ìslo orientaËnÌ;Znak ËÌsla orientaËnÌho;PS»;Sou¯adnice Y;Sou¯adnice X;PlatÌ Od
6012418;533017;Unhoöù;;;174491;Unhoöù;Melicharova;Ë.p.;121;;;27351;763702.30;1040492.94;2013-12-05T00:00:00
6012426;533017;Unhoöù;;;174491;Unhoöù;H·jeck·;Ë.p.;122;;;27351;763688.59;1040497.70;2013-12-05T00:00:00
6012434;533017;Unhoöù;;;174491;Unhoöù;H·jeck·;Ë.p.;123;;;27351;763604.20;1040525.76;2013-12-05T00:00:00
6012451;533017;Unhoöù;;;174491;Unhoöù;H·jeck·;Ë.p.;125;;;27351;763265.52;1040575.01;2013-12-05T00:00:00
6012469;533017;Unhoöù;;;174491;Unhoöù;H·jeck·;Ë.p.;126;;;27351;763253.66;1040577.52;2013-12-05T00:00:00
6012477;533017;Unhoöù;;;174491;Unhoöù;H·jeck·;Ë.p.;127;;;27351;763243.38;1040587.83;2013-12-05T00:00:00
6012485;533017;Unhoöù;;;174491;Unhoöù;H·jeck·;Ë.p.;128;;;27351;763226.63;1040593.65;2013-12-05T00:00:00
6012493;533017;Unhoöù;;;174491;Unhoöù;H·jeck·;Ë.p.;129;;;27351;762979.36;1040650.67;2013-12-05T00:00:00
6012507;533017;Unhoöù;;;174491;Unhoöù;H·jeck·;Ë.p.;130;;;27351;762993.74;1040646.32;2014-03-28T00:00:00
6012515;533017;Unhoöù;;;174491;Unhoöù;H·jeck·;Ë.p.;131;;;27351;763028.00;1040647.02;2013-12-05T00:00:00
6012523;533017;Unhoöù;;;174491;Unhoöù;H·jeck·;Ë.p.;132;;;27351;763081.39;1040641.47;2013-12-05T00:00:00
6012540;533017;Unhoöù;;;174491;Unhoöù;H·jeck·;Ë.p.;134;;;27351;763141.20;1040647.21;2013-12-05T00:00:00
6012558;533017;Unhoöù;;;174491;Unhoöù;H·jeck·;Ë.p.;135;;;27351;763154.25;1040638.58;2013-12-05T00:00:00
6012566;533017;Unhoöù;;;174491;Unhoöù;H·jeck·;Ë.p.;136;;;27351;763179.04;1040629.33;2013-12-05T00:00:00
6012574;533017;Unhoöù;;;174491;Unhoöù;H·jeck·;Ë.p.;137;;;27351;763216.46;1040628.30;2013-12-05T00:00:00
6012582;533017;Unhoöù;;;174491;Unhoöù;Na Trûiöti;Ë.p.;138;;;27351;763704.92;1040734.97;2013-12-05T00:00:00
6012591;533017;Unhoöù;;;174491;Unhoöù;H·jeck·;Ë.p.;139;;;27351;763238.10;1040605.81;2013-12-05T00:00:00
6012604;533017;Unhoöù;;;174491;Unhoöù;H·jeck·;Ë.p.;140;;;27351;763252.45;1040599.76;2014-03-28T00:00:00
6012612;533017;Unhoöù;;;174491;Unhoöù;H·jeck·;Ë.p.;141;;;27351;762946.87;1040607.35;2013-12-05T00:00:00
6012621;533017;Unhoöù;;;174491;Unhoöù;V Brance;Ë.p.;142;;;27351;763307.84;1040618.10;2013-12-05T00:00:00
6012639;533017;Unhoöù;;;174491;Unhoöù;V Brance;Ë.p.;143;;;27351;763302.83;1040578.32;2013-12-05T00:00:00
6012647;533017;Unhoöù;;;174491;Unhoöù;Nek·zanka;Ë.p.;144;;;27351;763904.55;1040095.22;2013-12-05T00:00:00
6012655;533017;Unhoöù;;;174491;Unhoöù;H·jeck·;Ë.p.;145;;;27351;763324.19;1040580.70;2013-12-05T00:00:00
6012663;533017;Unhoöù;;;174491;Unhoöù;H·jeck·;Ë.p.;146;;;27351;763342.44;1040579.12;2013-12-05T00:00:00
6012671;533017;Unhoöù;;;174491;Unhoöù;H·jeck·;Ë.p.;147;;;27351;763356.23;1040581.75;2013-12-05T00:00:00
6012680;533017;Unhoöù;;;174491;Unhoöù;H·jeck·;Ë.p.;148;;;27351;763365.98;1040570.92;2013-12-05T00:00:00
6012698;533017;Unhoöù;;;174491;Unhoöù;H·jeck·;Ë.p.;149;;;27351;763381.41;1040568.27;2013-12-05T00:00:00
6012701;533017;Unhoöù;;;174491;Unhoöù;H·jeck·;Ë.p.;150;;;27351;763392.75;1040567.35;2013-12-05T00:00:00
6012710;533017;Unhoöù;;;174491;Unhoöù;H·jeck·;Ë.p.;151;;;27351;763396.44;1040582.41;2013-12-05T00:00:00
6012728;533017;Unhoöù;;;174491;Unhoöù;Vojanova;Ë.p.;152;;;27351;762747.54;1040281.86;2013-12-05T00:00:00
6012736;533017;Unhoöù;;;174491;Unhoöù;H·jeck·;Ë.p.;153;;;27351;763431.36;1040578.75;2013-12-05T00:00:00
6012744;533017;Unhoöù;;;174491;Unhoöù;Smetanova;Ë.p.;1302;;;27351;763690.00;1040036.00;2013-12-05T00:00:00
6012752;533017;Unhoöù;;;174491;Unhoöù;H·jeck·;Ë.p.;155;;;27351;763443.89;1040592.63;2013-12-05T00:00:00
6012761;533017;Unhoöù;;;174491;Unhoöù;H·jeck·;Ë.p.;156;;;27351;763524.05;1040650.78;2013-12-05T00:00:00
6012779;533017;Unhoöù;;;174491;Unhoöù;H·jeck·;Ë.p.;157;;;27351;763608.82;1040559.59;2013-12-05T00:00:00
6012787;533017;Unhoöù;;;174491;Unhoöù;H·jeck·;Ë.p.;158;;;27351;763633.73;1040560.78;2013-12-05T00:00:00
6012809;533017;Unhoöù;;;174491;Unhoöù;H·jeck·;Ë.p.;159;;;27351;763708.09;1040530.25;2013-12-05T00:00:00
6012817;533017;Unhoöù;;;174491;Unhoöù;H·jeck·;Ë.p.;160;;;27351;763612.24;1040552.59;2013-12-05T00:00:00
6012825;533017;Unhoöù;;;174491;Unhoöù;H·jeck·;Ë.p.;161;;;27351;763652.59;1040536.33;2013-12-05T00:00:00
6012833;533017;Unhoöù;;;174491;Unhoöù;Berounsk·;Ë.p.;162;;;27351;763743.68;1040550.21;2013-12-05T00:00:00
6012841;533017;Unhoöù;;;174491;Unhoöù;Berounsk·;Ë.p.;163;;;27351;763752.39;1040554.70;2013-12-05T00:00:00
6012850;533017;Unhoöù;;;174491;Unhoöù;Berounsk·;Ë.p.;164;;;27351;763766.36;1040568.44;2013-12-05T00:00:00
6012868;533017;Unhoöù;;;174491;Unhoöù;Berounsk·;Ë.p.;165;;;27351;763770.89;1040599.31;2013-12-05T00:00:00
6012876;533017;Unhoöù;;;174491;Unhoöù;Berounsk·;Ë.p.;166;;;27351;763780.39;1040606.58;2013-12-05T00:00:00
6012884;533017;Unhoöù;;;174491;Unhoöù;Berounsk·;Ë.p.;167;;;27351;763776.96;1040624.82;2013-12-05T00:00:00
6012892;533017;Unhoöù;;;174491;Unhoöù;Berounsk·;Ë.p.;168;;;27351;763787.24;1040639.35;2013-12-05T00:00:00
6012906;533017;Unhoöù;;;174491;Unhoöù;Berounsk·;Ë.p.;169;;;27351;763793.17;1040659.97;2013-12-05T00:00:00
6012914;533017;Unhoöù;;;174491;Unhoöù;K¯ivokl·tsk·;Ë.p.;170;;;27351;764719.96;1040641.72;2013-12-05T00:00:00
6012922;533017;Unhoöù;;;174491;Unhoöù;Samota;Ë.p.;171;;;27351;765056.97;1040922.51;2013-12-05T00:00:00
6012931;533017;Unhoöù;;;174491;Unhoöù;Such˝ Ml˝n;Ë.p.;172;;;27351;765550.36;1041840.35;2013-12-05T00:00:00
6012949;533017;Unhoöù;;;174491;Unhoöù;U H·jovny;Ë.p.;173;;;27351;766228.08;1041864.79;2013-12-05T00:00:00
6012957;533017;Unhoöù;;;174491;Unhoöù;Lipov·;Ë.p.;174;;;27351;766307.65;1041524.04;2013-12-05T00:00:00
6012965;533017;Unhoöù;;;174491;Unhoöù;U H·jovny;Ë.p.;175;;;27351;763382.07;1040589.82;2013-12-05T00:00:00
6012973;533017;Unhoöù;;;174491;Unhoöù;Mark˘v Ml˝n;Ë.p.;176;;;27351;765312.71;1043728.71;2013-12-05T00:00:00
6012981;533017;Unhoöù;;;174491;Unhoöù;»erven˝ ml˝n;Ë.p.;177;;;27351;765666.75;1043235.38;2013-12-05T00:00:00
6012990;533017;Unhoöù;;;174491;Unhoöù;;Ë.p.;178;;;27351;766161.21;1043729.88;2013-12-05T00:00:00
6013007;533017;Unhoöù;;;174491;Unhoöù;LesnÌ;Ë.p.;179;;;27351;766012.87;1041956.58;2014-04-15T00:00:00
6013015;533017;Unhoöù;;;174491;Unhoöù;Karlovarsk·;Ë.p.;180;;;27351;763744.84;1040218.25;2013-12-05T00:00:00
6013023;533017;Unhoöù;;;174491;Unhoöù;Berounsk·;Ë.p.;181;;;27351;763764.09;1040591.51;2013-12-05T00:00:00
6013031;533017;Unhoöù;;;174491;Unhoöù;Karlovarsk·;Ë.p.;182;;;27351;763782.36;1040215.91;2013-12-05T00:00:00
6013040;533017;Unhoöù;;;174491;Unhoöù;H·jeck·;Ë.p.;183;;;27351;763738.94;1040533.29;2013-12-05T00:00:00
6013058;533017;Unhoöù;;;174491;Unhoöù;K¯ivokl·tsk·;Ë.p.;184;;;27351;763773.66;1040286.09;2013-12-05T00:00:00
6013066;533017;Unhoöù;;;174491;Unhoöù;Praûsk·;Ë.p.;185;;;27351;763036.52;1040411.64;2013-12-05T00:00:00
6013074;533017;Unhoöù;;;174491;Unhoöù;Praûsk·;Ë.p.;186;;;27351;763019.69;1040409.39;2013-12-05T00:00:00
6013082;533017;Unhoöù;;;174491;Unhoöù;K¯ivokl·tsk·;Ë.p.;187;;;27351;763785.39;1040287.14;2013-12-05T00:00:00
6013091;533017;Unhoöù;;;174491;Unhoöù;K¯ivokl·tsk·;Ë.p.;188;;;27351;763796.47;1040285.03;2013-12-05T00:00:00
6013104;533017;Unhoöù;;;174491;Unhoöù;Sp·len·;Ë.p.;189;;;27351;763682.80;1040365.26;2013-12-05T00:00:00
6013112;533017;Unhoöù;;;174491;Unhoöù;H·jeck·;Ë.p.;190;;;27351;763514.95;1040548.22;2013-12-05T00:00:00
6013121;533017;Unhoöù;;;174491;Unhoöù;Jungmannova;Ë.p.;191;;;27351;763593.45;1040303.30;2013-12-05T00:00:00
6013139;533017;Unhoöù;;;174491;Unhoöù;Melicharova;Ë.p.;192;;;27351;763700.60;1040461.21;2013-12-05T00:00:00
6013147;533017;Unhoöù;;;174491;Unhoöù;Sp·len·;Ë.p.;193;;;27351;763673.97;1040385.48;2013-12-05T00:00:00
6013155;533017;Unhoöù;;;174491;Unhoöù;Melicharova;Ë.p.;194;;;27351;763722.88;1040479.71;2013-12-05T00:00:00
6013163;533017;Unhoöù;;;174491;Unhoöù;Praûsk·;Ë.p.;195;;;27351;762943.75;1040405.56;2013-12-05T00:00:00
6013171;533017;Unhoöù;;;174491;Unhoöù;t¯. Dr. Beneöe;Ë.p.;196;;;27351;763428.49;1040400.94;2013-12-05T00:00:00
6013180;533017;Unhoöù;;;174491;Unhoöù;Melicharova;Ë.p.;197;;;27351;763647.47;1040413.36;2013-12-05T00:00:00
6013198;533017;Unhoöù;;;174491;Unhoöù;Sp·len·;Ë.p.;198;;;27351;763699.48;1040443.40;2013-12-05T00:00:00
6013201;533017;Unhoöù;;;174491;Unhoöù;Melicharova;Ë.p.;199;;;27351;763709.63;1040439.84;2013-12-05T00:00:00
6013210;533017;Unhoöù;;;174491;Unhoöù;Sp·len·;Ë.p.;200;;;27351;763691.30;1040411.53;2013-12-05T00:00:00
6013228;533017;Unhoöù;;;174491;Unhoöù;ätoka;Ë.p.;201;;;27351;765292.76;1041884.73;2013-12-05T00:00:00
6013236;533017;Unhoöù;;;174491;Unhoöù;K¯ivokl·tsk·;Ë.p.;202;;;27351;763727.77;1040286.84;2013-12-05T00:00:00
6013244;533017;Unhoöù;;;174491;Unhoöù;Berounsk·;Ë.p.;203;;;27351;763752.25;1040511.75;2013-12-05T00:00:00
6013252;533017;Unhoöù;;;174491;Unhoöù;Praûsk·;Ë.p.;204;;;27351;762532.30;1040515.31;2013-12-05T00:00:00
6013261;533017;Unhoöù;;;174491;Unhoöù;Melicharova;Ë.p.;205;;;27351;763652.75;1040463.19;2013-12-05T00:00:00
6013279;533017;Unhoöù;;;174491;Unhoöù;Praûsk·;Ë.p.;206;;;27351;763028.88;1040409.26;2013-12-05T00:00:00
6013287;533017;Unhoöù;;;174491;Unhoöù;Praûsk·;Ë.p.;207;;;27351;763063.95;1040409.92;2013-12-05T00:00:00
6013295;533017;Unhoöù;;;174491;Unhoöù;H·jeck·;Ë.p.;208;;;27351;763410.80;1040577.17;2013-12-05T00:00:00
6013309;533017;Unhoöù;;;174491;Unhoöù;H·jeck·;Ë.p.;209;;;27351;763304.94;1040558.63;2013-12-05T00:00:00
6013317;533017;Unhoöù;;;174491;Unhoöù;H·jeck·;Ë.p.;210;;;27351;763418.37;1040555.31;2013-12-05T00:00:00
6013325;533017;Unhoöù;;;174491;Unhoöù;Tyröovo n·mÏstÌ;Ë.p.;211;;;27351;763661.72;1040296.87;2013-12-05T00:00:00
6013333;533017;Unhoöù;;;174491;Unhoöù;Berounsk·;Ë.p.;212;;;27351;763811.30;1040592.41;2013-12-05T00:00:00
6013341;533017;Unhoöù;;;174491;Unhoöù;;Ë.p.;213;;;27351;762397.18;1039862.44;2013-12-05T00:00:00
6013350;533017;Unhoöù;;;174491;Unhoöù;ätoka;Ë.p.;214;;;27351;765307.53;1041960.57;2013-12-05T00:00:00
6013368;533017;Unhoöù;;;174491;Unhoöù;Tyröovo n·mÏstÌ;Ë.p.;215;;;27351;763666.38;1040221.93;2013-12-05T00:00:00
6013376;533017;Unhoöù;;;174491;Unhoöù;;Ë.p.;216;;;27351;765594.73;1041077.18;2013-12-05T00:00:00
6013384;533017;Unhoöù;;;174491;Unhoöù;Praûsk·;Ë.p.;217;;;27351;762903.54;1040410.05;2013-12-05T00:00:00
6013392;533017;Unhoöù;;;174491;Unhoöù;K¯ivokl·tsk·;Ë.p.;218;;;27351;763744.37;1040314.77;2013-12-05T00:00:00
6013406;533017;Unhoöù;;;174491;Unhoöù;Praûsk·;Ë.p.;219;;;27351;762880.74;1040410.58;2013-12-05T00:00:00
6013414;533017;Unhoöù;;;174491;Unhoöù;K¯ivokl·tsk·;Ë.p.;220;;;27351;763748.85;1040308.56;2013-12-05T00:00:00
6013422;533017;Unhoöù;;;174491;Unhoöù;K¯ivokl·tsk·;Ë.p.;221;;;27351;763771.85;1040316.22;2013-12-05T00:00:00
6013431;533017;Unhoöù;;;174491;Unhoöù;Tyröovo n·mÏstÌ;Ë.p.;222;;;27351;763706.60;1040230.62;2013-12-05T00:00:00
6013449;533017;Unhoöù;;;174491;Unhoöù;Praûsk·;Ë.p.;223;;;27351;763004.79;1040409.00;2013-12-05T00:00:00
6013457;533017;Unhoöù;;;174491;Unhoöù;Jungmannova;Ë.p.;224;;;27351;763594.90;1040275.00;2013-12-05T00:00:00
6013465;533017;Unhoöù;;;174491;Unhoöù;Jungmannova;Ë.p.;225;;;27351;763592.63;1040339.49;2013-12-05T00:00:00
6013473;533017;Unhoöù;;;174491;Unhoöù;Sp·len·;Ë.p.;226;;;27351;763673.58;1040395.13;2013-12-05T00:00:00
6013481;533017;Unhoöù;;;174491;Unhoöù;U Stud·nky;Ë.p.;227;;;27351;762842.05;1040272.21;2013-12-05T00:00:00
6013490;533017;Unhoöù;;;174491;Unhoöù;Karlovarsk·;Ë.p.;228;;;27351;763779.81;1040183.07;2013-12-05T00:00:00
6013503;533017;Unhoöù;;;174491;Unhoöù;Tyröovo n·mÏstÌ;Ë.p.;229;;;27351;763707.71;1040200.84;2013-12-05T00:00:00
6013511;533017;Unhoöù;;;174491;Unhoöù;U Sadu legion·¯˘;Ë.p.;230;;;27351;763816.24;1040144.28;2013-12-05T00:00:00
6013520;533017;Unhoöù;;;174491;Unhoöù;t¯. Dr. Beneöe;Ë.p.;231;;;27351;763419.00;1040403.32;2013-12-05T00:00:00
6013538;533017;Unhoöù;;;174491;Unhoöù;H·jeck·;Ë.p.;232;;;27351;763149.69;1040619.67;2013-12-05T00:00:00
6013546;533017;Unhoöù;;;174491;Unhoöù;SpojovacÌ;Ë.p.;233;;;27351;763393.27;1040551.81;2013-12-05T00:00:00
6013554;533017;Unhoöù;;;174491;Unhoöù;Berounsk·;Ë.p.;234;;;27351;763774.45;1040642.26;2013-12-05T00:00:00
6013562;533017;Unhoöù;;;174491;Unhoöù;HavlÌËkova;Ë.p.;235;;;27351;763856.72;1040214.98;2013-12-05T00:00:00
6013571;533017;Unhoöù;;;174491;Unhoöù;U Sadu legion·¯˘;Ë.p.;236;;;27351;763834.97;1040100.40;2013-12-05T00:00:00
6013589;533017;Unhoöù;;;174491;Unhoöù;Karlovarsk·;Ë.p.;237;;;27351;763826.92;1040141.50;2013-12-05T00:00:00
6013597;533017;Unhoöù;;;174491;Unhoöù;Tyröovo n·mÏstÌ;Ë.p.;238;;;27351;763644.35;1040247.87;2013-12-05T00:00:00
6013601;533017;Unhoöù;;;174491;Unhoöù;U Sadu legion·¯˘;Ë.p.;239;;;27351;763834.31;1040095.11;2013-12-05T00:00:00
6013619;533017;Unhoöù;;;174491;Unhoöù;U Sadu legion·¯˘;Ë.p.;240;;;27351;763829.96;1040113.35;2013-12-05T00:00:00
6013627;533017;Unhoöù;;;174491;Unhoöù;Karlovarsk·;Ë.p.;241;;;27351;763902.20;1040123.26;2013-12-05T00:00:00
6013635;533017;Unhoöù;;;174491;Unhoöù;Karlovarsk·;Ë.p.;242;;;27351;763746.24;1040248.29;2013-12-05T00:00:00
6013643;533017;Unhoöù;;;174491;Unhoöù;Jungmannova;Ë.p.;243;;;27351;763634.32;1040306.75;2013-12-05T00:00:00
6013651;533017;Unhoöù;;;174491;Unhoöù;V Topolech;Ë.p.;244;;;27351;762869.53;1040732.93;2013-12-05T00:00:00
6013660;533017;Unhoöù;;;174491;Unhoöù;;Ë.p.;245;;;27351;;;2011-07-01T00:00:00
6013678;533017;Unhoöù;;;174491;Unhoöù;Nek·zanka;Ë.p.;246;;;27351;763891.26;1040121.68;2013-12-05T00:00:00
6013686;533017;Unhoöù;;;174491;Unhoöù;Karlovarsk·;Ë.p.;247;;;27351;763894.56;1040149.96;2013-12-05T00:00:00
6013694;533017;Unhoöù;;;174491;Unhoöù;Karlovarsk·;Ë.p.;248;;;27351;763794.10;1040202.03;2013-12-05T00:00:00
6013708;533017;Unhoöù;;;174491;Unhoöù;Nek·zanka;Ë.p.;249;;;27351;763872.80;1040131.33;2013-12-05T00:00:00
6013716;533017;Unhoöù;;;174491;Unhoöù;Na BÌlÈ pÏöinÏ;Ë.p.;250;;;27351;763632.35;1040234.97;2013-12-05T00:00:00
6013724;533017;Unhoöù;;;174491;Unhoöù;Tyröovo n·mÏstÌ;Ë.p.;251;;;27351;763646.20;1040227.20;2013-12-05T00:00:00
6013732;533017;Unhoöù;;;174491;Unhoöù;t¯. Dr. Beneöe;Ë.p.;252;;;27351;763446.27;1040395.63;2013-12-05T00:00:00
6013741;533017;Unhoöù;;;174491;Unhoöù;V·clavskÈ n·m.;Ë.p.;253;;;27351;763381.03;1040474.13;2013-12-05T00:00:00
6013759;533017;Unhoöù;;;174491;Unhoöù;Nek·zanka;Ë.p.;254;;;27351;763867.00;1040114.81;2013-12-05T00:00:00
6013767;533017;Unhoöù;;;174491;Unhoöù;Sp·len·;Ë.p.;255;;;27351;763665.40;1040405.83;2013-12-05T00:00:00
6013783;533017;Unhoöù;;;174491;Unhoöù;Lipov·;Ë.p.;257;;;27351;766252.00;1041499.24;2013-12-05T00:00:00
6013791;533017;Unhoöù;;;174491;Unhoöù;Jungmannova;Ë.p.;258;;;27351;763546.50;1040307.12;2013-12-05T00:00:00
6013805;533017;Unhoöù;;;174491;Unhoöù;KomenskÈho;Ë.p.;259;;;27351;763525.12;1040126.64;2013-12-05T00:00:00
6013813;533017;Unhoöù;;;174491;Unhoöù;Praûsk·;Ë.p.;260;;;27351;762984.10;1040407.54;2013-12-05T00:00:00
6013821;533017;Unhoöù;;;174491;Unhoöù;Melicharova;Ë.p.;261;;;27351;763736.49;1040452.70;2013-12-05T00:00:00
6013830;533017;Unhoöù;;;174491;Unhoöù;Na BÌlÈ pÏöinÏ;Ë.p.;262;;;27351;763586.16;1040093.33;2013-12-05T00:00:00
6013848;533017;Unhoöù;;;174491;Unhoöù;Na Koûeluûce;Ë.p.;263;;;27351;763297.30;1040495.06;2013-12-05T00:00:00
6013856;533017;Unhoöù;;;174491;Unhoöù;Nek·zanka;Ë.p.;264;;;27351;763884.67;1040101.70;2013-12-05T00:00:00
6013864;533017;Unhoöù;;;174491;Unhoöù;H·jeck·;Ë.p.;265;;;27351;763279.23;1040576.73;2013-12-05T00:00:00
6013872;533017;Unhoöù;;;174491;Unhoöù;H·jeck·;Ë.p.;266;;;27351;763066.89;1040625.21;2013-12-05T00:00:00
6013881;533017;Unhoöù;;;174491;Unhoöù;Nek·zanka;Ë.p.;267;;;27351;763865.16;1040105.03;2013-12-05T00:00:00
6013899;533017;Unhoöù;;;174491;Unhoöù;U H·jovny;Ë.p.;268;;;27351;766277.50;1041802.57;2013-12-05T00:00:00
6013902;533017;Unhoöù;;;174491;Unhoöù;U H·jovny;Ë.p.;269;;;27351;766187.93;1041834.60;2013-12-05T00:00:00
6013911;533017;Unhoöù;;;174491;Unhoöù;Nek·zanka;Ë.p.;270;;;27351;763859.88;1040090.75;2013-12-05T00:00:00
6013929;533017;Unhoöù;;;174491;Unhoöù;Berounsk·;Ë.p.;271;;;27351;763808.86;1040628.39;2013-12-05T00:00:00
6013937;533017;Unhoöù;;;174491;Unhoöù;Karlovarsk·;Ë.p.;272;;;27351;763920.23;1040115.80;2013-12-05T00:00:00
6013945;533017;Unhoöù;;;174491;Unhoöù;Berounsk·;Ë.p.;273;;;27351;763810.05;1040633.94;2013-12-05T00:00:00
6013953;533017;Unhoöù;;;174491;Unhoöù;Lipov·;Ë.p.;274;;;27351;766221.72;1041501.19;2013-12-05T00:00:00
6013961;533017;Unhoöù;;;174491;Unhoöù;Kr·tk·;Ë.p.;275;;;27351;766237.41;1041790.46;2013-12-05T00:00:00
6013970;533017;Unhoöù;;;174491;Unhoöù;Karlovarsk·;Ë.p.;276;;;27351;763981.30;1040098.02;2013-12-05T00:00:00
6013988;533017;Unhoöù;;;174491;Unhoöù;Karlovarsk·;Ë.p.;277;;;27351;763991.59;1040093.13;2013-12-05T00:00:00
6013996;533017;Unhoöù;;;174491;Unhoöù;K¯ivokl·tsk·;Ë.p.;278;;;27351;763812.95;1040291.37;2013-12-05T00:00:00
6014003;533017;Unhoöù;;;174491;Unhoöù;Karlovarsk·;Ë.p.;279;;;27351;763934.50;1040109.52;2013-12-05T00:00:00
6014011;533017;Unhoöù;;;174491;Unhoöù;K¯ivokl·tsk·;Ë.p.;280;;;27351;763907.08;1040294.68;2013-12-05T00:00:00
6014020;533017;Unhoöù;;;174491;Unhoöù;U Sadu legion·¯˘;Ë.p.;281;;;27351;763852.89;1040058.77;2013-12-05T00:00:00
6014038;533017;Unhoöù;;;174491;Unhoöù;H·jeck·;Ë.p.;282;;;27351;763109.16;1040625.48;2013-12-05T00:00:00
6014046;533017;Unhoöù;;;174491;Unhoöù;Unhoöùsk·;Ë.p.;283;;;27351;766195.01;1041636.12;2013-12-05T00:00:00
6014054;533017;Unhoöù;;;174491;Unhoöù;ZahradnÌ;Ë.p.;284;;;27351;766193.63;1041700.40;2013-12-05T00:00:00
6014071;533017;Unhoöù;;;174491;Unhoöù;Lipov·;Ë.p.;286;;;27351;766201.17;1041550.78;2013-12-05T00:00:00
6014089;533017;Unhoöù;;;174491;Unhoöù;Berounsk·;Ë.p.;287;;;27351;763813.74;1040653.36;2013-12-05T00:00:00
6014097;533017;Unhoöù;;;174491;Unhoöù;Karlovarsk·;Ë.p.;288;;;27351;763855.27;1040132.38;2013-12-05T00:00:00
6014101;533017;Unhoöù;;;174491;Unhoöù;Berounsk·;Ë.p.;289;;;27351;763816.51;1040670.81;2013-12-05T00:00:00
6014119;533017;Unhoöù;;;174491;Unhoöù;H·jeck·;Ë.p.;290;;;27351;763202.90;1040600.12;2013-12-05T00:00:00
6014127;533017;Unhoöù;;;174491;Unhoöù;Unhoöùsk·;Ë.p.;291;;;27351;766185.19;1041806.26;2013-12-05T00:00:00
6014135;533017;Unhoöù;;;174491;Unhoöù;K OvËandÏ;Ë.p.;292;;;27351;763061.05;1040427.10;2013-12-05T00:00:00
6014143;533017;Unhoöù;;;174491;Unhoöù;Karlovarsk·;Ë.p.;293;;;27351;763915.39;1040144.28;2013-12-05T00:00:00
6014151;533017;Unhoöù;;;174491;Unhoöù;Nek·zanka;Ë.p.;294;;;27351;763878.08;1040083.48;2013-12-05T00:00:00
6014160;533017;Unhoöù;;;174491;Unhoöù;Pivovarsk·;Ë.p.;295;;;27351;763204.22;1040480.78;2013-12-05T00:00:00
6014178;533017;Unhoöù;;;174491;Unhoöù;Unhoöùsk·;Ë.p.;296;;;27351;766206.16;1041427.98;2013-12-05T00:00:00
6014186;533017;Unhoöù;;;174491;Unhoöù;HavlÌËkova;Ë.p.;297;;;27351;763834.04;1040188.16;2013-12-05T00:00:00
6014194;533017;Unhoöù;;;174491;Unhoöù;HavlÌËkova;Ë.p.;298;;;27351;763832.46;1040164.90;2013-12-05T00:00:00
6014208;533017;Unhoöù;;;174491;Unhoöù;H·jeck·;Ë.p.;299;;;27351;763570.19;1040563.69;2013-12-05T00:00:00
6014216;533017;Unhoöù;;;174491;Unhoöù;U H·jovny;Ë.p.;300;;;27351;766192.51;1041821.75;2013-12-05T00:00:00
6014224;533017;Unhoöù;;;174491;Unhoöù;HavlÌËkova;Ë.p.;301;;;27351;763833.78;1040200.58;2013-12-05T00:00:00
6014232;533017;Unhoöù;;;174491;Unhoöù;Berounsk·;Ë.p.;302;;;27351;763834.04;1040765.70;2013-12-05T00:00:00
6014241;533017;Unhoöù;;;174491;Unhoöù;Berounsk·;Ë.p.;304;;;27351;763819.54;1040688.52;2013-12-05T00:00:00
6014259;533017;Unhoöù;;;174491;Unhoöù;HavlÌËkova;Ë.p.;305;;;27351;763838.00;1040242.47;2013-12-05T00:00:00
6014267;533017;Unhoöù;;;174491;Unhoöù;HavlÌËkova;Ë.p.;306;;;27351;763836.81;1040256.22;2013-12-05T00:00:00
6014275;533017;Unhoöù;;;174491;Unhoöù;Karlovarsk·;Ë.p.;307;;;27351;763839.32;1040138.07;2013-12-05T00:00:00
6014283;533017;Unhoöù;;;174491;Unhoöù;U »eperky;Ë.p.;308;;;27351;765666.79;1040701.71;2013-12-05T00:00:00
6014291;533017;Unhoöù;;;174491;Unhoöù;HavlÌËkova;Ë.p.;309;;;27351;763852.89;1040161.59;2013-12-05T00:00:00
6014305;533017;Unhoöù;;;174491;Unhoöù;HavlÌËkova;Ë.p.;310;;;27351;763857.25;1040250.93;2013-12-05T00:00:00
6014313;533017;Unhoöù;;;174491;Unhoöù;HavlÌËkova;Ë.p.;311;;;27351;763836.42;1040230.58;2013-12-05T00:00:00
6014321;533017;Unhoöù;;;174491;Unhoöù;H·jeck·;Ë.p.;312;;;27351;763033.63;1040703.56;2013-12-05T00:00:00
6014330;533017;Unhoöù;;;174491;Unhoöù;HavlÌËkova;Ë.p.;313;;;27351;763858.43;1040263.75;2013-12-05T00:00:00
6014348;533017;Unhoöù;;;174491;Unhoöù;P¯ÌËn·;Ë.p.;314;;;27351;763779.95;1040140.78;2013-12-05T00:00:00
6014356;533017;Unhoöù;;;174491;Unhoöù;P¯ÌËn·;Ë.p.;315;;;27351;763748.18;1040116.46;2013-12-05T00:00:00
6014364;533017;Unhoöù;;;174491;Unhoöù;P¯ÌËn·;Ë.p.;316;;;27351;763734.08;1040118.95;2013-12-05T00:00:00
